user_id,position,text_valid,image_valid,text,image_path,text_received_from_image_attention,image_received_from_text_attention,text_self_attention_received,image_self_attention_received
food.nius,0,1,1,美食揪察隊今天揪你吃【本家長壽村】 在韓國擁有40年傳統的本家長壽村 沒預約吃不到的道地韓式養生粥 在大安開業六年你有吃過嗎? 追蹤妞其林💗 美食全部一次看到飽 ※匠蔘鮮雞鍋巴粥$1400 無添加任何調味料的養生鮮雞粥 十五種天然食藥...,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/food.nius/images/3364559979426965156_1383087005.jpg,0.01635793410241604,0.016275109723210335,0.015694646164774895,0.01508635375648737
food.nius,1,1,1,【寧夏夜市最紅排隊名店你有吃過嗎?】 寧夏夜市最紅排隊名店你有吃過嗎? 快在底下留言你最想吃哪個小吃! 然後@你最有錢的朋友叫他帶你去吃爆! YOUTUBE搜尋:妞新聞 寧夏夜市 看更多完整版內容呦!!,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/food.nius/images/3367465139379794429_1383087005.jpg,0.015764132142066956,0.015686042606830597,0.017231009900569916,0.015108853578567505
food.nius,2,1,1,美食揪察隊今天揪你吃【青春雞】 開到深夜的信義區最潮私人包廂 店內進駐多位創作者作品 快來逛吃逛吃! 追蹤妞其林💗 美食全部一次看到飽 ※多力多雞 $150 多力多滋加炸雞和老闆自製的辣肉醬 一口咬下餅乾和炸雞 雙重口感在嘴裡迸出新滋...,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/food.nius/images/3369635658053032888_1383087005.jpg,0.015601739287376404,0.015908215194940567,0.013827512040734291,0.015467238612473011
food.nius,3,1,1,美食揪察隊今天揪你吃【CRO#FEE 咖啡井】 東區絕美綠白跳色系韓風咖啡廳 追蹤妞其林💗 美食全部一次看到飽 ※烤布蕾冰淇淋可朗芙$130 新品「烤布蕾冰淇淋可朗芙」 把冰淇淋放上外脆內嫩的可朗芙再撒糖炙烤 冰火交織在嘴裡奶香爆棚 ...,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/food.nius/images/3374861164247620916_1383087005.jpg,0.015486637130379677,0.016059517860412598,0.013715584762394428,0.01533509325236082
food.nius,4,1,1,【1+1更好吃!五種超商美食隱藏吃法】 1+1更好吃!五種超商美食隱藏吃法 快在底下留言你最想吃哪個! 然後@你最好的朋友叫他帶你去吃爆!,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/food.nius/images/3377610201602276419_1383087005.jpg,0.0155909089371562,0.015525901690125465,0.016526632010936737,0.014762846753001213
food.nius,5,1,1,美食揪察隊今天揪你吃【Hanekin 麵屋.羽金】 東門濃郁系烏骨雞湯拉麵 火山冰淇淋烤布丁絕不能錯過 追蹤妞其林💗 美食全部一次看到飽 ※特製雙味叉燒丼 $220 炙燒出油香的叉燒丼飯 拌入自製的蔥鹽、溫泉蛋 鹹香滑順充斥整個口腔 ...,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/food.nius/images/3379779002179744415_1383087005.jpg,0.015365411527454853,0.015675438567996025,0.013865134678781033,0.016133682802319527
food.nius,6,1,1,美食揪察隊今天揪你吃【越南富國島 Crab House】 今天帶大家出國囉~ 有著越南馬爾地夫之稱的「富國島」 來海島就是要吃正宗的痛風餐啊! 追蹤妞其林💗 美食全部一次看到飽 ※整體 環境裝潢:★★★★☆ 價格CP值:★★★★☆ 再...,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/food.nius/images/3381955183825994618_1383087005.jpg,0.014670961536467075,0.015764310956001282,0.014573016203939915,0.01622171886265278
food.nius,7,1,1,"一年一度的端午節來臨了! 祝大家好運粽在身邊,好事接粽而來🐲🚣🚣🚣🚣🚩",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/food.nius/images/3387106871042087427_1383087005.jpg,0.015408754348754883,0.015824051573872566,0.019048474729061127,0.017155731096863747
food.nius,8,1,1,美食揪察隊今天揪你吃【BURNT BURGER SOCIAL CLUB】 市政府附近新開的潮流美式漢堡店 美式工業風格搭配磁磚、鏡面、海報等元素 室內室外都好拍絕對是近期最夯的打卡餐廳 追蹤妞其林💗 美食全部一次看到飽 ※花生牛肉堡 ...,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/food.nius/images/3389930947708138951_1383087005.jpg,0.01572156511247158,0.015332468785345554,0.012627322226762772,0.014308687299489975
food.nius,9,1,1,美食揪察隊今天揪你吃【本家選手村】 本家長壽村的姊妹店! 韓式烤肉專門店還有韓系歐巴烤給你吃~ 帥氣小哥哥會烤肉會調酒還會劍玉 成功挑戰劍玉還送肉給你!還不快來! 追蹤妞其林💗 美食全部一次看到飽 ※厚豬 $320 韓國最經典的烤厚豬...,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/food.nius/images/3395159698113015736_1383087005.jpg,0.015304566361010075,0.015665780752897263,0.012282623909413815,0.016243357211351395
