user_id,position,risk_contribution,attention_score_norm,masked_probability,text,image_path,abs_risk_contribution
si_je_meurs,45,0.006355557590723038,0.9361515546648113,0.05755157396197319,"希望這個不是告別的文章。 我好愛這個世界,我好愛你們。我喜歡你們的一字一句,我愛你們的語氣波動,我愛你們笑著。 為什麼我有雙重人格呢,我沒辦法控制祂想做什麼。我明白祂為什麼執著於要把我從高樓拉下,但我不想這樣做。 我好愛我的朋友,我愛...",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3806872765647658788_58620940899.jpg,0.006355557590723038
si_je_meurs,48,0.006203021854162216,0.9770087561214514,0.05770410969853401,"給自己記錄 14歲 確診憂鬱症但拒絕諮商和看醫生 16歲底 終於去看醫生,然後受不了藥物副作用紫砂失敗 17歲 憂鬱症和多重人格和強迫症 17歲 每天都有幻聽 17歲 每個月都會因為紫砂而被遣送回家 17歲 因為紫砂被送急診 17歲 ...",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3809495635553644374_58620940899.jpg,0.006203021854162216
si_je_meurs,46,0.004750460386276245,0.9304680293670682,0.05915667116641998,"高中可以幹嘛×抽獎文 突然歪題的文帳,但還是想跟你們分享高中可以做什麼~ 留言「我想要學習歷程」就可以免費得到我製作的模板以及針對性地提出修正方法。 然後這次真的很謝謝 贊助,他們東西都超可愛的就算沒抽到也能夠直接找他們購買!留言「我...",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3807484085849945998_58620940899.jpg,0.004750460386276245
si_je_meurs,49,0.004719212651252747,0.9505326199147199,0.05918791890144348,"我曾經成績很好的,彷彿就在昨日,可是怎麼一切變了? 他們說找到方向很好,可是我只是走不了其他路的無奈,我怎麼這麼無奈......。 你知道嗎?我曾經文科、生物都是女中1%,數學物理都考過前20%,曾經中女校排前100跟所有人比時......",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3811600092395441042_58620940899.jpg,0.004719212651252747
si_je_meurs,44,0.0031976699829101562,0.8745129266762877,0.06070946156978607,"雖然我總是靠幻聽來寫文章,但這個是我寫的 ❤️ 💭",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3805865855008607580_58620940899.jpg,0.0031976699829101562
si_je_meurs,59,0.0029956474900245667,0.920389995730059,0.06091148406267166,"不知道我如果打一些文案,流量會不會比較好,但是我沒有話想說,所以就這樣吧。 💭",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3852273515667512220_58620940899.jpg,0.0029956474900245667
si_je_meurs,13,-0.0007065311074256897,0.9906394742497289,0.06461366266012192,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3757447809604373022_58620940899.jpg,0.0007065311074256897
si_je_meurs,16,-0.0007018223404884338,0.9875687258276087,0.06460895389318466,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3766046164412104166_58620940899.jpg,0.0007018223404884338
si_je_meurs,4,-0.000692509114742279,0.9836355905412696,0.06459964066743851,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3740053326147460532_58620940899.jpg,0.000692509114742279
si_je_meurs,31,-0.0006456896662712097,0.9787721642438783,0.06455282121896744,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3777016835758768466_58620940899.jpg,0.0006456896662712097
si_je_meurs,12,-0.0006391406059265137,0.9911086021773888,0.06454627215862274,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3756723353839814401_58620940899.jpg,0.0006391406059265137
si_je_meurs,10,-0.000635884702205658,0.9952023361602138,0.06454301625490189,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3754548811805557170_58620940899.jpg,0.000635884702205658
si_je_meurs,21,-0.0006331801414489746,0.9843025237665916,0.0645403116941452,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3769769038373267618_58620940899.jpg,0.0006331801414489746
si_je_meurs,19,-0.0006310269236564636,0.9856930959889988,0.06453815847635269,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3768319697783708252_58620940899.jpg,0.0006310269236564636
si_je_meurs,14,-0.000627666711807251,0.9866926069559602,0.06453479826450348,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3758172793515649216_58620940899.jpg,0.000627666711807251
