user_id,position,base_probability,masked_probability,risk_contribution,text_valid,image_valid,text,image_path,attention_score_norm
janniedudu,0,0.13418951630592346,0.13056084513664246,0.003628671169281006,1,1,"有人覺得自律很痛苦, 但我樂在其中, 往更好的體態繼續努力。",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/2697021961224933396_913335088.jpg,0.9706853320872547
janniedudu,1,0.13418951630592346,0.13464833796024323,-0.0004588216543197632,1,1,"拉一點距離,距離產生美感。 但身材近看還是滿美的。 不信你zoom in.",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3161677305047908209_913335088.jpg,0.9161631837874035
janniedudu,2,0.13418951630592346,0.13128526508808136,0.002904251217842102,1,1,Rose barbare - Guerlain. 一朵奔放不馴的叛逆玫瑰。,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3175482778463940127_913335088.jpg,0.9449046096722822
janniedudu,3,0.13418951630592346,0.13426218926906586,-7.267296314239502e-05,1,1,2024/03/09 - The day I met ❄️,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3361818963922893199_913335088.jpg,0.9714444525870225
janniedudu,4,0.13418951630592346,0.13573093712329865,-0.001541420817375183,1,1,Focus on you.,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3363069819385031302_913335088.jpg,0.9452393310091076
janniedudu,5,0.13418951630592346,0.1345173418521881,-0.00032782554626464844,1,1,What was I made for. -Billie Eilish,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3367704977509943573_913335088.jpg,0.9935438750679535
janniedudu,6,0.13418951630592346,0.13521961867809296,-0.0010301023721694946,1,1,New bikini-yukari swim / M,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3368090728873586648_913335088.jpg,0.9773331359852049
janniedudu,7,0.13418951630592346,0.1266583502292633,0.007531166076660156,1,1,"世界也許荒蕪, 我的浪漫不死。 花初-投瓶課。",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3368431720411499327_913335088.jpg,0.9484468947482203
janniedudu,8,0.13418951630592346,0.135555237531662,-0.0013657212257385254,1,1,"Take it slow, time will tell. 忘記炫耀最近腰圍來到24‘’ (馬上要肥回來ㄌ)",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3369433719787949635_913335088.jpg,0.9202637828274022
janniedudu,9,0.13418951630592346,0.13475145399570465,-0.000561937689781189,1,1,☁️,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3370231048271028451_913335088.jpg,0.9639837915373362
janniedudu,10,0.13418951630592346,0.13306860625743866,0.0011209100484848022,1,1,無濾鏡/無修圖/原相機 健身房一個禮拜五天/持續六年/幾乎戒糖/ (偶爾還是會破戒吃甜食 ) Workout is my daily routine. 👙☀️🌊🚤👩🏾🛁🖤🏋🏻,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3370436635444451628_913335088.jpg,0.9866756086206635
janniedudu,11,0.13418951630592346,0.12652888894081116,0.007660627365112305,1,1,"「這個世界是需要溝通的。」 來到Çeşme(切石美)這個異域風情的小城市,正中午炙熱的陽光搭配拂面陣陣沁涼的愛情海海風,我的腳步好久沒有這麼輕盈過。 一路往西到了切石美,越離開首都,遇到不善英文的店家比例也變高了,我們購物我們殺價我們...",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3371884966817313169_913335088.jpg,0.983293657954369
janniedudu,12,0.13418951630592346,0.13202771544456482,0.0021618008613586426,1,1,"上帝的藍色畫筆偏愛了愛琴海, 於是我們發現深淺各異的藍散落在海的兩畔, 愛琴海透徹心扉的藍是這個世界上最極致的浪漫。 #roam",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3373356791367827554_913335088.jpg,0.9619302853291447
janniedudu,13,0.13418951630592346,0.12588119506835938,0.008308321237564087,1,1,"能想起的, 都是我的美好。",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3373424110374970602_913335088.jpg,0.9592967078322239
janniedudu,14,0.13418951630592346,0.13416339457035065,2.612173557281494e-05,1,1,So this is love. 🎵🎶,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3376300901781885193_913335088.jpg,0.9688349963896847
janniedudu,15,0.13418951630592346,0.13594190776348114,-0.0017523914575576782,1,1,New shades-Balenciaga,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3384762925060584929_913335088.jpg,0.9524040355328197
janniedudu,16,0.13418951630592346,0.134639173746109,-0.0004496574401855469,1,1,"Honor your body, honor your temple. 健身這件事很公平, 花多少時間就有多少成果。 —————————",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3393017161756237547_913335088.jpg,0.9904442224059107
janniedudu,17,0.13418951630592346,0.13563936948776245,-0.0014498531818389893,1,1,"咦,這是我嗎? —————————",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3404719685798350245_913335088.jpg,0.9788416803098653
janniedudu,18,0.13418951630592346,0.1355537623167038,-0.0013642460107803345,1,1,"我的肥臀, 都是狠活。 —————————",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3424763269876525456_913335088.jpg,0.9476654915960248
janniedudu,19,0.13418951630592346,0.13386255502700806,0.0003269612789154053,1,1,這是一支健身reel 早安/登高弓箭步/史密斯後抬腿/髖外/髖內 —————————,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3440606373934030931_913335088.jpg,0.952719845070339
janniedudu,20,0.13418951630592346,0.13510139286518097,-0.0009118765592575073,1,1,"Let your imagination be a joy, not a monster. —————————",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3470470740171240679_913335088.jpg,0.9814041634501273
janniedudu,21,0.13418951630592346,0.13574029505252838,-0.0015507787466049194,1,1,"「不科學身材養成系列。」 各個角度史密斯後踢起槓。 Tip:脫鞋更簡單。 調整好姿勢,大腿與地面平行,小腿與地面呈90度, 上身固定好,雙腿輕輕起槓並且用腳板轉槓讓卡扣位置朝後,此時維持槓的角度,再重新調整腳板位置,就可以開始訓練了。...",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3479883965904030015_913335088.jpg,0.9452489401293588
janniedudu,22,0.13418951630592346,0.1345672458410263,-0.00037772953510284424,1,1,"我的身體就是你的健身房, 你要的姿勢我都會😉 —————————",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3492334068388479919_913335088.jpg,0.9434257244773235
janniedudu,23,0.13418951630592346,0.1356600672006607,-0.0014705508947372437,1,1,My Favorite Place ♥ 持續佈置ing~ —————————,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3501705518467550946_913335088.jpg,0.9127278466876463
janniedudu,24,0.13418951630592346,0.1354466676712036,-0.0012571513652801514,1,1,Work out after nails done😈 我的快樂就是這麼簡單。 —————————,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3506622575420330927_913335088.jpg,0.9296283192287211
janniedudu,25,0.13418951630592346,0.13532692193984985,-0.0011374056339263916,1,1,"「努力不是選擇,是一種態度。」 無限循環在自己的喜歡裡。 Cable 背日: *旋轉肌熱身 *窄握下拉 * *直臂下壓 *水平划船 *寬握下拉 —————————",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3520625125601325402_913335088.jpg,0.9673867772026309
janniedudu,26,0.13418951630592346,0.1351500004529953,-0.0009604841470718384,1,1,✿ Step ✿ by ✿ step ✿ —————————,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3522079008990565009_913335088.jpg,0.9599483988053698
janniedudu,27,0.13418951630592346,0.13510920107364655,-0.0009196847677230835,1,1,"史密斯下身菜單。 保加利亞分腿蹲*4組 登高*4組 後踢*4組 髖外展*4組 近期喜歡一台器材到底,史密斯是一個很好的選擇; 它可以固定運動軌跡,讓身體置中,幫助平衡, 以利提高訓練肌群的感受度。 特別注意長時間使用器材要挑人少的時段...",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3524035558400130011_913335088.jpg,0.9378470063453457
janniedudu,28,0.13418951630592346,0.13380728662014008,0.00038222968578338623,1,1,不准跳過臀腿日。 I’m watching you. —————————,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/janniedudu/images/3527856745588800697_913335088.jpg,0.9752642858287313
