user_id,position,risk_contribution,attention_score_norm,masked_probability,text,image_path,abs_risk_contribution
food.nius,48,0.0005656592547893524,0.8110892527853738,0.030048539862036705,【20秒酒鬼冷知識_借酒消愁愁更愁?】 俗話說沒有什麼事是一杯酒解決不了的 如果有的話就兩杯(威~ 但事實上酒精會干擾神經遞質的平衡 像是控制樂樂的多巴胺、血清素等 會受酒精影響變得非常不穩定 所以借酒消愁樂樂會更愁 但說這麼多對於酒...,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/food.nius/images/3515318346596600953_58592450452.jpg,0.0005656592547893524
food.nius,52,0.0004271809011697769,0.9011958766138737,0.03018701821565628,【八個過年零食熱量陷阱排名】 每年過年最怕的不是親戚的催婚 是不知道年後會胖幾公斤! 衛福部統計平均每人過個年會胖到1.7公斤 吃一包開心果等於吃掉十五碗飯? 快一起避雷過年零食肥胖陷阱! 底下留言@你那個最愛吃的朋友,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/food.nius/images/3552292677134144534_58592450452.jpg,0.0004271809011697769
food.nius,0,0.0004222933202981949,0.5741524832640871,0.030191905796527863,美食揪察隊今天揪你吃【本家長壽村】 在韓國擁有40年傳統的本家長壽村 沒預約吃不到的道地韓式養生粥 在大安開業六年你有吃過嗎? 追蹤妞其林💗 美食全部一次看到飽 ※匠蔘鮮雞鍋巴粥$1400 無添加任何調味料的養生鮮雞粥 十五種天然食藥...,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/food.nius/images/3364559979426965156_1383087005.jpg,0.0004222933202981949
food.nius,63,0.0003525596112012863,0.6252355055229372,0.03026163950562477,【20秒食物冷知識_巧克力其實是蟲蟲大平台!?】 救命!我們常吃的巧克力其實是蟲蟲大平台!? 因為可可從栽種到採收加工 是很難完全避免昆蟲混入的 所以美國FDA制定了一個標準 每100公克巧克力中 最多能含有60個以內的昆蟲碎片 所以...,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/food.nius/images/3628419510078156657_1383087005.jpg,0.0003525596112012863
food.nius,12,0.0002820603549480438,0.3823713561401589,0.030332138761878014,【七種用屎做的美食你一定吃過一種!】 屎美食從小到大你一定有被身邊人叫過去吃屎啦! 但你知道嗎?吃屎比吃飯還要貴! 底下留言告訴我們你吃過哪個!,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/food.nius/images/3407328550166931489_58592450452.jpg,0.0002820603549480438
food.nius,61,0.00024992600083351135,0.7423389416287435,0.030364273115992546,【六大地獄級便當配菜你最怕哪個?】 上班族午餐為了方便不得不訂便當來吃 但每次開便當都像在開驚喜包 一打開不是上天堂就是下地獄 六大地獄級便當配菜你最怕哪個?,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/food.nius/images/3600862377950462427_1383087005.jpg,0.00024992600083351135
food.nius,59,0.0002411864697933197,0.843830373915389,0.030373012647032738,【五個台灣小孩的營養午餐共同回憶】 螢光咖哩是蜜糖還是毒藥? 以前你最愛吃營養午餐的哪道菜,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/food.nius/images/3590693441330132325_1383087005.jpg,0.0002411864697933197
food.nius,37,-0.00021091662347316742,0.4913775723719585,0.030825115740299225,【五間不正經靈魂最愛的台北怪可愛餐廳】 越暗的地方你越亮 越怪的餐廳我越愛! 五間不正經靈魂最愛的 台北怪可愛餐廳 追蹤妞其林💗 美食全部一次看到飽 🏠 台北市中山區長安東路一段45之2號2樓 ⏰ 13:01–19:02 週一週二公休...,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/food.nius/images/3471106465106744152_58592450452.jpg,0.00021091662347316742
food.nius,31,-0.00020989403128623962,0.3428108645792141,0.030824093148112297,"【台北5間中秋吃烤肉餐廳推薦】 今年中秋不想狼狽烤肉又想大口吃肉? 懶人的肉是不可能自己烤的! 追蹤妞其林💗 美食全部一次看到飽 🏠 台北市松山區慶城街1號2樓 ⏰ 11:30–15:00, 17:30–22:30(六日中間不休息) ...",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/food.nius/images/3456046444903866971_58592450452.jpg,0.00020989403128623962
food.nius,43,-0.0002023112028837204,0.600373240085748,0.030816510319709778,【雙北最頂雞肉飯五選 】 50塊就能吃到一盤雞肉? 爆香雞油配蛋黃瀑布! 追蹤妞其林💗 美食全部一次看到飽 以上五間趕快收進你的美食小本本 底下留言雙北雞肉飯你服哪間? 🏠 台北市中山區松江路90巷19號 ⏰ 10:00-14:30 ...,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/food.nius/images/3501557776021146918_58592450452.jpg,0.0002023112028837204
food.nius,44,-0.00019331090152263641,0.37164351332687684,0.030807510018348694,【日本「筑前屋」信義旗艦店開幕啦 】 原汁原味的日本居酒屋 江戶慶典風的裝潢 讓你體驗秒飛日本 高CP值烤串最低只要50元 吃貨們快去吃吃看! 追蹤妞其林💗 美食全部一次看到飽,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/food.nius/images/3501723447799487796_58592450452.jpg,0.00019331090152263641
food.nius,14,-0.00019306503236293793,0.21654411819072675,0.030807264149188995,美食揪察隊今天揪你吃【冰茶專賣店】 西門台式復古感餐酒館帶你環遊世界 長島冰茶融合各地特色變身X島冰茶 台式熱炒配冰茶絕對來一次就愛上 追蹤妞其林💗 美食全部一次看到飽 ※指南宮 $380 茶壺造型的調酒配上瓜子 要多台有多台 果茶味...,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/food.nius/images/3410375566044174476_58592450452.jpg,0.00019306503236293793
food.nius,46,-0.00019166059792041779,0.36370047926749194,0.030805859714746475,【日本「筑前屋」信義旗艦店開幕啦 】 原汁原味的日本居酒屋 江戶慶典風的裝潢 讓你體驗秒飛日本 高CP值烤串最低只要50元 吃貨們快去吃吃看! 追蹤妞其林💗 美食全部一次看到飽,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/food.nius/images/3503870970102184694_58592450452.jpg,0.00019166059792041779
food.nius,25,-0.00018968433141708374,0.48052383743255295,0.03080388344824314,【五間台北必訪異國早午餐 】 休假就是要吃早午餐啊 追蹤妞其林💗 美食全部一次看到飽 底下留言這個夏天你最想去吃哪間早午餐呢? 趕快收進你的美食小本本 🏠 台北市中山區合江街182號 ⏰ 09:00-17:00(週二公休) 🏠 台北市...,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/food.nius/images/3445768269749739613_58592450452.jpg,0.00018968433141708374
food.nius,58,0.00018689967691898346,0.035876002663760266,0.030427299439907074,【盤點八個讓餐飲店員崩潰的奧客奇行種】 奧客真的是一山還有一山高的生物 盤點八個讓餐飲店員崩潰的奧客奇行種 快來檢測你的店員仇恨值指數,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/food.nius/images/3587795514035065118_1383087005.jpg,0.00018689967691898346
